ID,Customer ID,Region,Store,Date,Week,Phone Type,Phone Model,Agreement,Tenure,Credit Category,Down payment,Per Month for phone,Plan For,Type,Plan Name,Line,Target Amount(Price),Price
7666,###,West,Store 16,19-02-2017,8,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
7667,###,West,Store 16,02-03-2017,9,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
7668,###,South,Store 11,28-03-2017,13,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,1,60,27.09
7669,###,Midwest,Store 2,19-01-2017,3,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Promo,Unlimited Freedom,5,120,122.09
7670,###,North East,Store 13,15-03-2017,11,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
7671,###,North East,Store 5,18-01-2017,3,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Promo,Unlimited Freedom,5,120,93.96
7672,###,North East,Store 17,19-02-2017,8,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,4,120,34.96
7673,###,Midwest,Store 6,24-03-2017,12,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,4,120,223.75
7674,###,North East,Store 17,22-03-2017,12,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
7675,###,Midwest,Store 14,07-02-2017,6,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,1,60,30.96
7676,###,North East,Store 17,13-01-2017,2,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7677,###,South,Store 19,09-01-2017,2,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,1,50,243.75
7678,###,South,Store 15,10-01-2017,2,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Promo,Unlimited Freedom,1,50,170.8
7679,###,South,Store 11,08-02-2017,6,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,5,150,223.75
7680,###,North East,Store 1,15-03-2017,11,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,2,80,7
7681,###,West,Store 8,07-01-2017,1,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,3,90,24
7682,###,Midwest,Store 10,11-01-2017,2,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,4,120,24
7683,###,West,Store 12,20-01-2017,3,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
7684,###,North East,Store 5,14-01-2017,2,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,1,60,26.25
7685,###,Midwest,Store 10,23-01-2017,4,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,3,90,243.75
7686,###,Midwest,Store 14,27-01-2017,4,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,3,90,170.8
7687,###,West,Store 12,07-02-2017,6,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,5,150,170.8
7688,###,Midwest,Store 10,03-01-2017,1,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,5,150,72.92
7689,###,West,Store 20,12-01-2017,2,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,5,150,25
7690,###,Midwest,Store 6,26-02-2017,9,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,1,60,34.96
7691,###,Midwest,Store 2,02-01-2017,1,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,5,150,243.75
7692,###,South,Store 15,15-02-2017,7,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,3,90,243.75
7693,###,Midwest,Store 10,13-01-2017,2,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Promo,Unlimited Freedom,1,50,170.8
7694,###,West,Store 12,10-02-2017,6,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,1,60,31.25
7695,###,West,Store 12,03-03-2017,9,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Promo,Unlimited Freedom,1,50,22.09
7696,###,West,Store 8,23-01-2017,4,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,5,120,31.25
7697,###,West,Store 12,01-03-2017,9,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,1,60,14.75
7698,###,North East,Store 1,12-01-2017,2,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,5,120,14.75
7699,###,South,Store 15,19-01-2017,3,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,5,150,206.42
7700,###,South,Store 19,26-01-2017,4,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,4,120,220.98
7701,###,South,Store 3,15-01-2017,3,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,1,50,34.96
7702,###,South,Store 7,23-02-2017,8,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,4,120,223.75
7703,###,West,Store 8,23-02-2017,8,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,4,120,14.75
7704,###,West,Store 20,02-03-2017,9,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,3,90,30.96
7705,###,North East,Store 1,18-01-2017,3,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,3,90,24
7706,###,Midwest,Store 14,18-01-2017,3,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7707,###,South,Store 11,12-03-2017,11,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,5,150,7
7708,###,Midwest,Store 10,27-03-2017,13,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,2,80,35.42
7709,###,North East,Store 17,23-03-2017,12,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,1,60,122.09
7710,###,West,Store 12,26-01-2017,4,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,5,150,25
7711,###,Midwest,Store 2,23-02-2017,8,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
7712,###,Midwest,Store 18,10-01-2017,2,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,5,150,27.09
7713,###,South,Store 11,27-02-2017,9,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
7714,###,Midwest,Store 18,02-03-2017,9,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,4,120,168.76
7715,###,North East,Store 13,10-02-2017,6,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,3,90,271.54
7716,###,South,Store 3,06-01-2017,1,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,2,80,14.75
7717,###,Midwest,Store 10,09-02-2017,6,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,5,150,26.25
7718,###,West,Store 8,01-02-2017,5,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
7719,###,North East,Store 1,22-03-2017,12,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,1,60,11
7720,###,South,Store 7,26-01-2017,4,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,1,60,168.76
7721,###,West,Store 4,15-02-2017,7,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,5,120,243.75
7722,###,Midwest,Store 2,12-01-2017,2,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,5,120,32.09
7723,###,West,Store 12,05-03-2017,10,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,1,60,31.25
7724,###,South,Store 11,08-03-2017,10,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,3,90,31.25
7725,###,South,Store 11,12-01-2017,2,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,4,120,32.09
7726,###,West,Store 20,22-02-2017,8,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,1,50,243.75
7727,###,Midwest,Store 18,18-01-2017,3,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Promo,Unlimited Freedom,1,50,168.76
7728,###,West,Store 20,09-01-2017,2,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,1,60,24
7729,###,North East,Store 13,26-03-2017,13,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,5,120,11
7730,###,Midwest,Store 14,24-02-2017,8,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7731,###,West,Store 16,28-03-2017,13,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,1,60,223.75
7732,###,West,Store 8,06-03-2017,10,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,5,150,72.92
7733,###,South,Store 19,10-02-2017,6,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,2,80,168.76
7734,###,North East,Store 1,13-01-2017,2,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
7735,###,South,Store 11,10-01-2017,2,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Promo,Unlimited Freedom,5,120,24
7736,###,West,Store 20,22-03-2017,12,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,5,150,31.25
7737,###,North East,Store 5,01-03-2017,9,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,1,50,271.54
7738,###,North East,Store 13,18-02-2017,7,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,2,80,27.09
7739,###,North East,Store 13,12-03-2017,11,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7740,###,South,Store 7,02-03-2017,9,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,2,80,122.09
7741,###,North East,Store 13,16-03-2017,11,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,5,150,170.8
7742,###,South,Store 11,26-03-2017,13,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,2,80,7
7743,###,Midwest,Store 14,24-01-2017,4,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
7744,###,West,Store 4,04-01-2017,1,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,1,60,206.42
7745,###,South,Store 7,06-01-2017,1,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,1,50,170.84
7746,###,Midwest,Store 10,24-01-2017,4,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,1,50,35.42
7747,###,North East,Store 13,21-02-2017,8,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,3,90,122.09
7748,###,South,Store 15,16-02-2017,7,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Promo,Unlimited Freedom,1,50,7
7749,###,Midwest,Store 6,21-02-2017,8,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,5,120,271.54
7750,###,South,Store 15,23-02-2017,8,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,1,50,14.75
7751,###,Midwest,Store 14,15-02-2017,7,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,5,120,14.75
7752,###,South,Store 11,19-02-2017,8,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,4,120,122.09
7753,###,South,Store 11,05-01-2017,1,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Promo,Unlimited Freedom,5,120,93.96
7754,###,Midwest,Store 14,28-03-2017,13,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Promo,Unlimited Freedom,5,120,30.96
7755,###,West,Store 4,03-03-2017,9,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,3,90,27.09
7756,###,West,Store 8,04-03-2017,9,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,1,60,275
7757,###,Midwest,Store 14,21-02-2017,8,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,4,120,271.54
7758,###,West,Store 4,21-03-2017,12,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Regular,Unlimited Freedom,3,90,14.75
7759,###,West,Store 12,22-03-2017,12,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,2,80,72.92
7760,###,West,Store 20,16-01-2017,3,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,1,60,170.8
7761,###,West,Store 12,19-02-2017,8,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,5,150,170.84
7762,###,Midwest,Store 14,23-03-2017,12,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,4,120,170.8
7763,###,North East,Store 13,02-02-2017,5,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,3,90,35.42
7764,###,Midwest,Store 18,17-01-2017,3,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Promo,Unlimited Freedom,1,50,275
7765,###,South,Store 7,28-03-2017,13,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Promo,Unlimited Freedom,1,50,246.88
7766,###,West,Store 20,20-01-2017,3,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,3,90,275
7767,###,Midwest,Store 18,15-03-2017,11,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,5,120,31.25
7768,###,South,Store 3,15-01-2017,3,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,4,120,246.88
7769,###,South,Store 11,18-02-2017,7,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,5,120,32.09
7770,###,West,Store 16,02-03-2017,9,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,2,80,7
7771,###,West,Store 20,25-03-2017,12,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,1,60,72.92
7772,###,Midwest,Store 14,13-03-2017,11,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
7773,###,West,Store 12,07-01-2017,1,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7774,###,North East,Store 5,11-03-2017,10,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,5,150,122.09
7775,###,North East,Store 13,17-03-2017,11,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,1,60,11
7776,###,South,Store 3,02-02-2017,5,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,1,60,220.98
7777,###,North East,Store 5,13-03-2017,11,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,3,90,122.09
7778,###,North East,Store 13,21-03-2017,12,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,1,60,243.75
7779,###,Midwest,Store 2,20-02-2017,8,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,3,90,220.98
7780,###,West,Store 12,15-01-2017,3,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,5,120,170.84
7781,###,North East,Store 5,26-02-2017,9,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,4,120,122.09
7782,###,West,Store 8,04-02-2017,5,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,1,50,35.42
7783,###,North East,Store 5,13-02-2017,7,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
7784,###,West,Store 8,22-02-2017,8,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,3,90,170.8
7785,###,West,Store 8,08-01-2017,2,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
7786,###,South,Store 7,03-02-2017,5,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,2,80,223.75
7787,###,West,Store 4,21-01-2017,3,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,2,80,35.42
7788,###,South,Store 11,07-03-2017,10,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
7789,###,South,Store 11,04-01-2017,1,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,3,90,220.98
7790,###,West,Store 16,19-02-2017,8,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Promo,Unlimited Freedom,5,120,275
7791,###,North East,Store 9,17-03-2017,11,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,4,120,168.76
7792,###,North East,Store 13,21-01-2017,3,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
7793,###,West,Store 4,13-03-2017,11,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,3,90,246.88
7794,###,North East,Store 13,06-01-2017,1,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,3,90,7
7795,###,Midwest,Store 2,07-01-2017,1,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
7796,###,North East,Store 5,26-03-2017,13,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Promo,Unlimited Freedom,5,120,26.25
7797,###,North East,Store 9,21-03-2017,12,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,4,120,122.09
7798,###,South,Store 3,04-01-2017,1,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,5,150,27.09
7799,###,Midwest,Store 18,26-02-2017,9,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,5,150,22.09
7800,###,West,Store 8,28-03-2017,13,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7801,###,Midwest,Store 6,20-02-2017,8,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Promo,Unlimited Freedom,5,120,72.92
7802,###,South,Store 11,26-03-2017,13,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Regular,Unlimited Freedom,5,150,170.8
7803,###,North East,Store 17,01-03-2017,9,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,1,60,220.98
7804,###,Midwest,Store 10,04-01-2017,1,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,3,90,26.25
7805,###,North East,Store 5,23-03-2017,12,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,1,60,11
7806,###,West,Store 16,03-01-2017,1,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,3,90,275
7807,###,South,Store 19,22-03-2017,12,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,3,90,122.09
7808,###,North East,Store 9,09-03-2017,10,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Promo,Unlimited Freedom,5,120,223.75
7809,###,South,Store 3,04-01-2017,1,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,1,50,32.09
7810,###,North East,Store 5,04-02-2017,5,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,3,90,170.84
7811,###,South,Store 7,11-02-2017,6,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,5,120,32.09
7812,###,South,Store 3,18-03-2017,11,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
7813,###,South,Store 7,11-03-2017,10,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,1,60,32.09
7814,###,West,Store 8,16-02-2017,7,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,3,90,122.09
7815,###,South,Store 19,05-03-2017,10,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,2,80,220.98
7816,###,Midwest,Store 2,16-03-2017,11,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Promo,Unlimited Freedom,1,50,24
7817,###,West,Store 12,22-01-2017,4,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,1,50,220.98
7818,###,West,Store 20,20-03-2017,12,Android,LG G6,Installment,24,Building Credit,0,6.42,Phone,Promo,Unlimited Freedom,5,120,206.42
7819,###,Midwest,Store 10,13-03-2017,11,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Promo,Unlimited Freedom,5,120,271.54
7820,###,South,Store 19,04-02-2017,5,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,3,90,7
7821,###,West,Store 8,07-01-2017,1,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,1,50,31.25
7822,###,South,Store 15,08-01-2017,2,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,2,80,168.76
7823,###,West,Store 12,23-03-2017,12,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,2,80,22.09
7824,###,South,Store 19,10-01-2017,2,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,5,150,168.76
7825,###,North East,Store 5,06-01-2017,1,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,3,90,170.84
7826,###,South,Store 15,19-02-2017,8,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,5,120,35.42
7827,###,Midwest,Store 2,09-02-2017,6,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
7828,###,South,Store 19,07-02-2017,6,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,4,120,25
7829,###,Midwest,Store 2,10-01-2017,2,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,5,150,22.09
7830,###,South,Store 3,11-01-2017,2,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,2,80,30.96
7831,###,Midwest,Store 10,24-03-2017,12,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
7832,###,South,Store 3,10-02-2017,6,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Promo,Unlimited Freedom,1,50,24
7833,###,South,Store 7,06-03-2017,10,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,2,80,32.09
7834,###,South,Store 3,20-01-2017,3,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
7835,###,West,Store 20,07-01-2017,1,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,2,80,7
7836,###,South,Store 3,01-01-2017,1,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Promo,Unlimited Freedom,5,120,72.92
7837,###,South,Store 19,14-02-2017,7,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,1,50,220.98
7838,###,West,Store 16,22-02-2017,8,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,1,60,275
7839,###,Midwest,Store 6,23-03-2017,12,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,3,90,22.09
7840,###,North East,Store 5,15-03-2017,11,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
7841,###,North East,Store 13,22-03-2017,12,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
7842,###,North East,Store 17,10-01-2017,2,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,3,90,26.25
7843,###,West,Store 12,28-03-2017,13,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,5,120,170.84
7844,###,North East,Store 1,15-01-2017,3,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,1,50,34.96
7845,###,Midwest,Store 14,16-01-2017,3,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,4,120,220.98
